0.037635405	0.07483218	-0.05340375	0.010335879	-0.005126781	-0.009050679	0.06503968	-0.06733757	0.025139006	0.005926506	0.015465963	-0.011298323	-0.031232527	0.015338149	-0.056781188	0.07803377	-0.03461546	-0.00064681727	-0.00083383743	-0.07860864	-0.05095801	-0.043688353	0.030770905	0.05938005	0.0015575828	0.036815353	-0.03582531	-0.029608157	-0.010111945	-0.055690512	-0.036814008	0.006082714	-0.034107074	-0.0029909047	0.03058933	0.02871714	-0.03882271	0.013843579	0.02626494	-0.00048056382	-0.014111323	-0.043820832	-0.054261513	-0.040918104	-0.052233547	-0.08733226	0.05233342	0.03154772	-0.038520887	0.022116298	0.006429975	-0.0008673315	-0.029132806	0.00431789	0.005609108	-0.022318367	0.025327748	-0.04725943	-0.07501809	-0.03171139	-0.04849129	-0.010223431	-0.0016275251	0.0061635566	0.028846534	-0.011738096	-0.055968132	-0.02870914	0.095625594	-0.009164211	-0.03697695	-0.011342233	0.018385565	0.013724217	-0.047329318	-0.01365401	0.00067651813	-0.026991026	0.02026778	0.08210282	0.038711727	0.0019205393	0.03382882	-0.010528136	-0.023169795	0.055499576	-0.0068291863	-0.04208626	0.07282199	0.009288451	-0.07213868	-0.024035929	-0.017174143	0.049880724	0.04253319	0.01709738	0.0014119578	0.03625987	-0.005077146	-0.0070059723
0.042539164	0.054550808	-0.029175306	0.006616483	-0.024685785	-0.009341561	0.023656258	-0.013290472	-0.0064413445	-0.002538283	-0.007614936	-0.026741404	-0.022879735	-0.0021818501	-0.010318921	0.023175806	0.02275615	0.011441665	0.021259522	-0.037226226	-0.023728708	-0.008906377	0.029733872	-0.0063189324	-0.011435876	0.00916098	-0.010269535	-0.00963213	-0.0016369867	0.018620647	-0.010079392	-0.01108383	-0.0054624393	0.010494398	0.019088035	0.005725862	-0.014296918	0.005151367	-0.0021185998	-0.0079448195	-0.03290248	-0.008062155	-0.017248685	-0.0234232	-0.03528864	-0.015132042	0.006443934	0.011713961	0.030136531	0.018081445	-0.010230511	-0.020162622	-0.030179959	-0.00698744	0.0065363892	-0.016491883	-0.0004212372	-0.008703689	-0.046134174	-0.022852303	-0.017421354	0.024234416	0.004488717	0.026876086	0.011074926	-0.0075830794	-0.007725933	-0.028794313	0.039816067	-0.012404509	-0.021656364	-0.017539663	-0.027958296	0.01556861	-0.03438506	0.0036316267	-0.017566426	-0.019677136	0.036429014	0.044859305	-0.007400395	0.024867563	0.024774	-0.014925558	-0.023168935	-0.011762616	0.004552506	-0.0043267827	0.013773877	-0.015793145	-0.042892046	0.013952338	-0.02830203	0.026892742	0.01677062	-0.0014771057	-0.01066889	-0.00982782	0.017906487	0.0157306
0.026917627	0.049370248	-0.033675704	-0.011677252	-0.05658196	-0.007997623	0.061401907	-0.032727424	-0.019303491	0.040810812	-0.025441192	-0.050017722	-0.08350881	-0.028270237	-0.0007528318	0.04564354	0.014759081	0.032636642	0.0070250514	-0.04100688	-0.04284765	-0.023028042	0.021015521	0.01767292	0.05009871	-0.017830173	0.010096472	0.007707584	-0.04427987	-0.025276981	-0.05032243	0.017219175	0.0025095434	-0.009748357	0.02696158	-0.0045798603	-0.045951676	-0.016086012	0.033786353	-0.0046725227	-0.016768958	-0.0005965695	-0.01770869	-0.014598283	0.011942762	-0.042723082	0.025012564	0.019165302	-0.003377202	0.0027309246	-0.017494936	-0.011785116	-0.027443573	-0.036903232	0.009412989	-0.03896772	0.018139176	-0.031619526	-0.055746432	0.049202863	0.024901673	0.023486212	-0.0120541565	0.03448813	0.023894042	0.009687218	-0.04066841	0.039901078	0.030567547	-0.005340823	-0.03296165	0.045007348	0.022391692	-0.004759069	-0.034442622	-0.052211802	-0.006652843	0.0051650447	0.0046608606	0.0017972046	0.05235543	-0.009981999	0.018585313	-0.010232479	-0.044885464	-0.025279287	-0.034336004	0.011968383	0.028590325	-0.027515894	-0.06715551	-0.04365794	-0.04371979	0.05852506	0.025784219	0.007561431	0.0003078977	0.027181478	0.0054434203	0.012502738
0.044379484	0.099958174	-0.088270545	0.02981464	-0.042566027	-0.014541743	0.09906746	-0.077138245	0.006673971	0.021736342	-0.001889195	-0.052368447	-0.13834028	-0.009159586	-0.05939026	0.04097142	-0.0061004306	0.06262397	-0.0047238166	-0.06250394	-0.046581395	-0.06694634	0.05565731	0.0514148	0.023768226	-0.024942629	-0.012147325	-0.017511887	-0.041903507	-0.036161307	-0.048892014	0.004978293	-0.008287853	0.013995962	0.026602698	0.030250452	-0.03678837	0.003516772	0.015701506	-0.03279397	-0.015050241	0.00068843935	-0.054385703	-0.019726789	-0.0031081901	-0.09481613	0.029094495	0.037497308	-0.029895414	0.05283543	-0.0032616376	-0.049716502	-0.058530055	-0.047207925	0.03569643	-0.026630165	0.011975395	-0.047237474	-0.08923424	0.013807583	0.0077994163	0.011934504	-0.015323369	0.016781883	0.03628985	0.01873856	-0.056211136	0.0054964395	0.08841019	0.020436369	-0.05084618	0.05456116	0.024786616	0.030119248	-0.030293575	-0.055564795	0.00608649	-0.01214046	0.03193051	0.08104897	0.026713843	-0.010258271	0.020586481	-0.030310167	-0.024063617	0.0011546222	-0.06325697	-0.045772094	0.030228848	-0.00880773	-0.059846595	-0.0295352	-0.04312695	0.079092495	0.028180169	0.01137674	-0.01520034	0.039560612	0.016779581	0.028579326
0.046766993	0.10840345	-0.08708326	-0.0015448909	-0.04809441	-0.018357597	0.10326867	-0.071897104	-0.018861096	0.036408145	-0.012874882	-0.046071284	-0.11734586	-0.012670693	-0.051764343	0.02733908	-0.001376989	0.04201883	-0.003959333	-0.10178357	-0.084730096	-0.032339726	0.0467772	0.026880484	0.029882316	-0.014032255	-0.0073545408	-0.027178315	-0.029630853	-0.014133847	-0.0648814	0.014361819	-0.011375303	-0.011358529	0.052217998	-0.0057375636	-0.049285997	-0.0027230196	0.025693016	-0.05619807	-0.0060493816	-0.0069929566	-0.04671668	-0.041394174	0.004982103	-0.088325426	0.0320296	0.025954153	-0.00095619634	0.05463836	-0.00792503	-0.03319933	-0.041070946	-0.03349241	0.026343716	-0.020662777	0.026523318	-0.08271977	-0.10220144	0.019778388	0.01828763	0.01634864	-0.011118305	0.0471622	0.011221588	0.022161463	-0.04841033	0.028681828	0.09587915	0.0009513587	-0.041246716	0.062287122	0.042483404	0.055093993	-0.006140231	-0.059067167	-0.017113294	-0.0045844144	0.024444068	0.046881575	0.031307444	-0.007904895	0.021092802	-0.019384967	-0.025721705	0.007827743	-0.04058376	-0.0063390075	0.03948815	-0.027342122	-0.055838175	-0.036750466	-0.07349422	0.08234265	0.039016258	0.032387886	-0.017524896	0.052322783	0.015453924	0.036822464
0.012631494	0.24852583	-0.12899283	0.01501056	-0.13310093	-0.012164389	0.18691207	-0.1623916	-0.11058055	0.0909992	-0.024532164	-0.09121172	-0.2698803	-0.057758752	-0.018548286	0.12559459	0.0074618766	0.15370703	0.062187158	-0.06950794	-0.10164545	-0.20480879	0.16871804	0.13721864	0.09658894	-0.023572287	-0.046899743	0.026063235	-0.11942248	-0.12652521	-0.16393355	0.02831333	0.06505117	0.012660904	0.046400253	0.04581767	-0.09766172	0.018133484	0.14613365	-0.02263469	-0.02840448	-0.04640394	-0.09840197	0.008125067	-0.0145471245	-0.2349278	0.13932364	0.08500424	-0.09237862	0.12695149	-0.018854268	-0.10072719	-0.03824983	-0.043143846	0.060964737	-0.06034861	0.044748083	-0.107731536	-0.24597335	0.10859507	0.013832284	0.01073567	-0.06898045	0.07907592	0.07500087	-0.0153273465	-0.17373393	0.04168614	0.21663395	-0.0059447736	-0.05534476	0.096740134	-0.006045932	0.015544571	-0.08811346	-0.18783692	0.062172588	-0.027833264	0.08585995	0.093395084	0.0988303	-0.01780676	0.11247526	-0.041617766	-0.09671338	-0.039349	-0.12910545	-0.10669255	0.087278984	-0.053433895	-0.23517993	-0.1253893	-0.070112854	0.17258096	0.0068168305	0.014013612	0.025463017	0.116354965	0.03877344	-0.018651411
0.053742602	0.22953172	-0.13953273	-0.021242233	-0.06621973	-0.046848856	0.31507975	-0.18005729	-0.03617889	0.052503824	0.024656404	-0.022775764	-0.19737707	0.0330549	-0.12533447	0.19927564	0.004437659	0.11614788	0.0443421	-0.21656625	-0.10956901	-0.11811376	0.12957698	0.14295375	0.063407816	0.014225837	-0.055325553	-0.060817145	-0.08229081	-0.19368464	-0.15202251	0.06551182	-0.078984976	-0.03454851	0.15524171	0.066186845	-0.091900654	0.0122759305	0.20362216	-0.024884382	0.042491045	0.018521173	-0.08876314	-0.11342839	-0.06387154	-0.23040017	0.11284161	0.09070367	-0.1408312	0.14528276	0.04081339	-0.046119437	-0.080758564	0.029380629	0.021519171	0.013194065	0.14935422	-0.20735979	-0.21437278	-0.028237745	-0.08692753	-0.035742052	-0.040388267	0.1104939	0.06290234	-0.001224152	-0.21704839	0.02121104	0.31459033	-0.042457607	-0.0840982	0.08957062	0.08279192	-0.0012074884	-0.15708573	-0.07872739	-0.050995477	-0.04486595	0.043552287	0.13425897	0.13230178	-0.040488977	0.14002912	-0.013605396	-0.071893096	-0.027115233	-0.044789195	-0.03247249	0.15925264	-0.010076659	-0.2686658	-0.15053606	-0.13910326	0.18804984	0.12458723	0.1014441	0.012380947	0.07978167	0.045359764	-0.010192762
0.012788925	0.14195643	-0.08394415	0.03026554	-0.03548183	-0.0025979166	0.10334115	-0.10577541	-0.03043433	0.024359029	0.008358112	-0.03836153	-0.10959483	0.010342294	-0.078139484	0.06328606	0.012054429	0.034214314	0.01645502	-0.10080921	-0.07049129	-0.06856688	0.10136132	0.10387697	0.0070277364	0.027035112	-0.035337456	-0.03195288	-0.031444743	-0.031114457	-0.04077218	0.03424919	-0.021913566	0.005005094	0.060817085	0.0055045914	-0.06088408	0.017724272	0.06694869	-0.049892046	-0.00050529226	-0.040559817	-0.07279939	-0.062398724	-0.018128812	-0.12243919	0.05041525	0.05951455	-0.042537514	0.07109729	0.0026335686	-0.04758535	-0.034577735	-0.030573191	0.014657894	0.0050346553	0.04306228	-0.09504605	-0.1308454	0.0007886741	-0.012737865	-0.019021856	-0.01853595	0.018269092	0.019803366	0.0040403535	-0.08930818	0.0030791936	0.14211076	0.001858804	-0.032491133	0.035029892	0.038438343	0.046890836	-0.036266755	-0.045042824	0.001211894	0.011796412	0.034941114	0.08471683	0.003479222	-0.010138608	0.0471423	-0.026790176	0.012706536	0.05572389	-0.029128155	-0.052066118	0.066576704	-0.0065728878	-0.09699489	-0.036624677	-0.041789286	0.06590877	0.04864611	0.02694306	-0.015941685	0.05695626	0.0011106419	-0.011935776
0.02473537	0.5428222	-0.29343513	0.06789861	-0.27036676	-0.07908844	0.5231092	-0.39489016	-0.16776173	0.27408636	-0.027922077	-0.00935553	-0.50987613	-0.037309725	-0.17362893	0.35963157	0.04397031	0.29311365	0.058254458	-0.27180615	-0.15227805	-0.40163174	0.3435375	0.29919747	0.1527349	0.059516836	-0.034589898	-0.0116096875	-0.2128352	-0.20419887	-0.26521847	0.08995646	-0.023463212	0.01581249	0.18288893	0.12153286	-0.11187194	-0.0032335434	0.3061921	-0.14251955	-0.025636153	-0.108598344	-0.28997466	-0.09392163	-0.1378373	-0.46653324	0.32228768	0.25231102	-0.19727615	0.32190728	0.022692284	-0.21654649	-0.007568014	0.05370467	0.13492623	-0.059454884	0.26035228	-0.3489111	-0.47346905	0.24236235	-0.041802008	0.06071878	-0.117464334	0.18765494	0.23925456	-0.082571864	-0.3716349	-0.002445997	0.56767267	-0.007489844	-0.07781149	0.24704581	0.029721333	0.11094233	-0.08676958	-0.2166587	-0.016846731	-0.0915256	0.29773867	0.33345926	0.22936541	0.017927965	0.07459389	-0.021609934	-0.20314163	-0.12905227	-0.08167184	-0.24390085	0.26420867	-0.18158357	-0.52103573	-0.23717903	-0.19502798	0.46755412	0.15200953	0.10229796	0.01640833	0.16720921	0.19200422	0.00054810796
-0.004411967	0.15344514	-0.11647452	-0.006998376	-0.013655295	-0.02277295	0.13910325	-0.13747694	-0.03350015	0.018379109	0.016191628	-0.039309327	-0.11714842	0.04696154	-0.14762203	0.09150955	-0.007886862	0.06749951	0.007924969	-0.12809202	-0.09739072	-0.08810219	0.095262624	0.12818433	0.054253284	0.049230814	-0.020352112	-0.034894835	-0.05010721	-0.101390176	-0.07080339	0.07472558	-0.02671474	-0.039198585	0.085555814	0.024686266	-0.09112835	0.016125333	0.108606234	-0.030354	0.016985355	-0.0510626	-0.08157064	-0.054162532	-0.038054124	-0.19011691	0.08532874	0.090372086	-0.06599869	0.06794985	0.025506882	-0.028601069	-0.0073763123	-0.015794229	-0.015180333	0.0055293012	0.07897277	-0.13897982	-0.13364038	0.014574104	-0.06516476	-0.046602968	-0.036207393	0.0028831705	0.040252972	-0.036005974	-0.1378813	0.0050023147	0.22211064	0.0028450582	-0.0014599863	0.044601668	0.09469208	0.040015116	-0.06723963	-0.069921605	0.010590461	-0.0033755247	0.021197218	0.09997753	0.035532698	-0.016717914	0.049177535	-0.02978297	-0.021357132	0.07264243	-0.05975628	-0.055121277	0.117872	-0.01696442	-0.13713351	-0.10708802	-0.050546765	0.09296469	0.055687394	0.043202486	-0.012404819	0.056441467	-0.0044364207	-0.031344824
